sentence,logit,prediction,sentiment_score
"Canaccord ups Alphabet on modest Amazon competition,?",[0.30145743 0.11302137 0.5855212 ],neutral,0.18843606
"Immersion +11 6% on Google haptics deal,?",[0.1114321  0.5394945  0.34907338],negative,-0.4280624
"FCC gives nod to Google's miniature radar,?",[0.13548997 0.04520563 0.8193044 ],neutral,0.09028433
"How will the FAANGs perform in 2019 ,?",[0.06138008 0.00674362 0.9318763 ],neutral,0.054636464
"Analyst: Market needs FAANG to recover,?",[0.57274187 0.16204849 0.26520962],positive,0.41069338
"Epic Games takes on Apple and Google,?",[0.03155387 0.14833717 0.820109  ],neutral,-0.1167833
"""Bloomberg: Self-driving cars """"down the road"""""",?",[0.03925367 0.09197059 0.8687757 ],neutral,-0.05271691
"RBC: Google hardware will hit $20B in three years,?",[0.83445626 0.0277568  0.13778695],positive,0.80669945
"Dealreporter: Atlassian good acquisition target for Google,?",[0.89750886 0.01778604 0.08470514],positive,0.87972283
"""Walgreens, Verily partner to cut health costs"",?",[0.76435304 0.06578731 0.16985968],positive,0.6985657
"Auto safety agency speeds self-driving reviews,?",[0.05317358 0.13406102 0.81276536],neutral,-0.080887444
"EU court kicks Yelp out of Google appeal,?",[0.03808599 0.8832136  0.07870048],negative,-0.8451276
"""Report: Google """"effectively"""" ends China project"",?",[0.04285063 0.07334065 0.8838087 ],neutral,-0.030490026
"France moves ahead with tech tax,?",[0.42802918 0.04968134 0.5222895 ],neutral,0.37834784
"Russia disinformation report calls out big tech,?",[0.02842845 0.83818525 0.13338634],negative,-0.8097568
"Goldman Sachs makes defensive picks,?",[0.02760774 0.04565132 0.92674094],neutral,-0.018043576
"Google to spend $1B on new New York campus,?",[0.11971381 0.04604318 0.834243  ],neutral,0.073670626
"Google Shopping comes to India,?",[0.06366225 0.19993962 0.7363981 ],neutral,-0.13627738
"YouTube removed 58M videos in Q3,?",[0.01242752 0.94244164 0.04513092],negative,-0.93001413
"Google launches AI program for eye disease,?",[0.14478223 0.06081804 0.7943997 ],neutral,0.083964184
"Should Google licensing fees be halted ,?",[0.04528945 0.47330922 0.48140138],neutral,-0.42801976
"Report: Japan to increase scrutiny of foreign big-data firms,?",[0.9059564  0.01772295 0.07632063],positive,0.8882334
"Facebook testing search advertising as new revenue stream,?",[0.30931765 0.01989491 0.67078745],neutral,0.28942275
"Google CEO testifies for House committee (updates),?",[0.04005875 0.24309051 0.7168507 ],neutral,-0.20303176
"Invesco QQQ ETF (QQQ) November Summary,?",[0.03507941 0.65835613 0.30656448],negative,-0.6232767
"Google CEO faces first Congressional hearing,?",[0.0648118  0.12368565 0.8115025 ],neutral,-0.058873847
"Google speeds Plus shutdown after new bug exposes data,?",[0.01949272 0.90205187 0.07845538],negative,-0.8825591
"Google acquires Indian travel app developer,?",[0.55404  0.062034 0.383926],positive,0.492006
"Guggenheim starts Alphabet at Buy,?",[0.11287644 0.18045637 0.7066672 ],neutral,-0.06757993
"France will tax digital giants from 2019,?",[0.03685927 0.02575832 0.9373824 ],neutral,0.011100948
"Google contract workers write open letter,?",[0.04392497 0.27843314 0.67764187],neutral,-0.23450817
"Waymo launches first self-driving car service,?",[0.7042105  0.0142019  0.28158757],positive,0.69000864
"""Analyst: Google, Amazon releasing AirPods rivals"",?",[0.03287988 0.07265396 0.89446616],neutral,-0.03977408
"EU ministers fail to agree on digital tax,?",[0.01685739 0.94482076 0.0383218 ],negative,-0.9279634
"Google CEO hearing pushed to Dec  11,?",[0.03530319 0.28915137 0.6755454 ],neutral,-0.2538482
"Alphabet's drone delivery comes to Europe,?",[0.05175668 0.14729178 0.80095154],neutral,-0.0955351
"""FT: France, Germany plan digital tax compromise"",?",[0.08291036 0.04721753 0.8698721 ],neutral,0.035692826
"Stifel: Google could bid again on Red Hat,?",[0.44745737 0.01545726 0.53708535],neutral,0.4320001
"Google CEO hearing likely to be postponed,?",[0.03007024 0.60389    0.3660398 ],negative,-0.57381976
"Google execs left privacy team out of China search,?",[0.01956859 0.89351594 0.08691552],negative,-0.8739474
"WSJ: White House plans tech exec roundtable,?",[0.04340358 0.07013762 0.88645875],neutral,-0.02673404
"Google's cell service comes to iPhone,?",[0.03282165 0.03522566 0.9319527 ],neutral,-0.0024040155
"Google CEO will testify to Congress next week,?",[0.02744295 0.06279988 0.9097572 ],neutral,-0.03535693
"YouTube to make New Originals free to users,?",[0.08004848 0.00903879 0.9109127 ],neutral,0.07100968
"""FTC hearing sees call for regulating Facebook, Google"",?",[0.13586873 0.03494939 0.82918185],neutral,0.100919336
"THR: YouTube pulling back from scripted content spending,?",[0.09112769 0.7835476  0.12532476],negative,-0.6924199
"Disney picks Google over Comcast for digital ad handling,?",[0.18511656 0.02647381 0.7884096 ],neutral,0.15864275
"Waymo hires former NTSB chair,?",[0.04441565 0.509091   0.44649333],negative,-0.46467537
"Google employees continue China protest,?",[0.02218536 0.9006081  0.07720657],negative,-0.87842274
"Report: Alphabet's Waymo puts wheel back in safety drivers' hands,?",[0.09860743 0.21254867 0.68884397],neutral,-0.113941245
"Amazon pushes hard in online ads,?",[0.07518898 0.6079279  0.3168831 ],negative,-0.5327389
"Google makes another Silicon Valley land grab,?",[0.10873855 0.30966863 0.5815928 ],neutral,-0.20093009
"Baird sees Alphabet cloud M&amp;A,?",[0.04171269 0.6902062  0.26808107],negative,-0.6484935
"Russia pursues fine for Google over banned websites,?",[0.02227763 0.9240068  0.05371551],negative,-0.90172917
"Google's new political ad policies,?",[0.03684758 0.11322016 0.84993225],neutral,-0.07637258
"""Microsoft, Google making Chrome work for Windows ARM"",?",[0.06573284 0.02140152 0.91286564],neutral,0.044331312
"Former Google Cloud head had internal clashes,?",[0.01843623 0.9063667  0.07519709],negative,-0.88793045
"Dexcom giving $250M in stock to Verily in amended license deal,?",[0.12451835 0.01910465 0.85637695],neutral,0.1054137
"Google to invest $690M in Danish data center,?",[0.12155949 0.01079815 0.8676424 ],neutral,0.11076133
"Cook calls Google best search engine,?",[0.18270849 0.03985054 0.77744097],neutral,0.14285794
"YouTube offering ad-supported movies,?",[0.02737905 0.04660743 0.92601347],neutral,-0.019228384
"Link tax may shutter Google News in EU,?",[0.02163888 0.84369814 0.13466303],negative,-0.8220593
"Waymo has big headstart in autonomous cars,?",[0.06800921 0.01961116 0.9123796 ],neutral,0.04839804
"""Google could pay $110M, without subsidies, for new campus"",?",[0.19795522 0.01145924 0.7905856 ],neutral,0.18649597
"Alphabet's Verily pauses glucose lens project,?",[0.07911732 0.19812314 0.7227596 ],neutral,-0.11900582
"Google Cloud loses CEO,?",[0.02000646 0.914663   0.06533058],negative,-0.89465654
"Microsoft alliance with Facebook signals shift in AI approach,?",[0.7808336  0.04037439 0.17879201],positive,0.7404592
"Amazon regains smart speaker market,?",[0.84653884 0.0384545  0.11500674],positive,0.80808437
"DOJ's Delrahim speaks on antitrust approach in age of mergers,?",[0.08079493 0.03067454 0.88853055],neutral,0.05012039
"DeepMind partially shifts to Google Health,?",[0.03218552 0.10188776 0.86592674],neutral,-0.06970224
"Report: Waymo self-driving taxis launching soon,?",[0.16772717 0.01503313 0.81723964],neutral,0.15269405
"Google challenges Amazon for East Coast talent,?",[0.06513442 0.06515388 0.86971176],neutral,-1.9460917e-05
"Instagram spurred Citron's Left to cover Facebook short,?",[0.05321157 0.6052874  0.34150106],negative,-0.5520758
"Google taps Verily's Upson as interim health chief,?",[0.03751839 0.22765638 0.7348252 ],neutral,-0.190138
"Google drops forced arbitration in sexual harassment cases,?",[0.01843692 0.9261761  0.05538697],negative,-0.90773916
"Google CEO defends censored search for China,?",[0.02054801 0.90051305 0.07893891],negative,-0.87996507
"Invesco QQQ ETF (QQQ) October Summary,?",[0.03508775 0.66451824 0.300394  ],negative,-0.6294305
"Google plots significant expansion in NYC,?",[0.65272856 0.01106509 0.33620638],positive,0.6416635
"CNBC: Comcast plans streaming box for Net-only customers,?",[0.04179854 0.00821345 0.949988  ],neutral,0.033585086
"Alphabet kicks off two-day health conference,?",[0.07335052 0.16067955 0.76596993],neutral,-0.08732903
"EU states divided over digital tax,?",[0.03051704 0.8184366  0.15104629],negative,-0.7879196
"Latest accident boon for self-driving tech ,?",[0.2142452  0.23571339 0.55004144],neutral,-0.021468192
"""Moody's: Britain's digital tax would be &quot;credit negative&quot; for Alphabet, FB"",?",[0.0549361  0.4895967  0.45546716],negative,-0.43466058
"Trump weighs antitrust case on Big Tech,?",[0.07202873 0.49525896 0.43271232],negative,-0.42323023
"Traditional ad industry facing no shortage of Internet threats,?",[0.11140682 0.03737859 0.8512146 ],neutral,0.07402823
"Google's U S  public policy head stepping down,?",[0.03787262 0.64696175 0.31516573],negative,-0.60908914
"Sonos delays Google Assistant integration until 2019,?",[0.03193023 0.7527678  0.21530205],negative,-0.7208376
"Latest employee activism at Google,?",[0.03168715 0.7993351  0.1689778 ],negative,-0.767648
"Supreme Court split on Google cy pres case,?",[0.03275628 0.8263905  0.14085324],negative,-0.79363424
"IRobot +5% on Google collab,?",[0.11027946 0.17134885 0.7183716 ],neutral,-0.0610694
"""Pichai supports harassment walkout, denies exit packages"",?",[0.06264234 0.6548903  0.2824673 ],negative,-0.59224796
"Waymo scores breakthrough permit in Golden State,?",[0.20375541 0.0498328  0.7464118 ],neutral,0.1539226
"Waymo can test fully driverless on California roads,?",[0.1062825 0.0629564 0.8307611],neutral,0.043326102
"Facebook earnings put FANGs in focus,?",[0.1300055  0.18944079 0.6805537 ],neutral,-0.059435293
"Chances of a higher Red Hat buyout ,?",[0.21572788 0.03908651 0.7451856 ],neutral,0.17664137
"Tinder takes another ad-tech step with programmatic Google deal,?",[0.55403244 0.02346219 0.42250538],positive,0.53057027
"Tech giants may face billions in new taxes,?",[0.03770969 0.6928943  0.26939604],negative,-0.65518457
"""Samsung's premium phone overhaul involves Verizon, Google"",?",[0.10845235 0.01390737 0.8776403 ],neutral,0.094544984
"""Alphabet beats by $2 65, misses on revenue"",?",[0.10920753 0.42530346 0.46548906],neutral,-0.31609595
"CEO says Google terminated 48 employees for misconduct in two years,?",[0.01759488 0.9438162  0.03858887],negative,-0.9262213
"NYT: Google protected three execs accused of sexual misconduct,?",[0.02402481 0.9043611  0.07161401],negative,-0.88033634
"Tech giants seek assurances over Brexit,?",[0.62639785 0.19894509 0.17465703],positive,0.42745274
"Senators ask Google if Plus breach violated FTC decree,?",[0.02929088 0.8105204  0.16018869],negative,-0.78122956
"Google Search gets more personal data control,?",[0.57650596 0.02417474 0.39931926],positive,0.5523312
"Apple set to back strong privacy laws,?",[0.42958784 0.1287314  0.4416808 ],neutral,0.30085644
"YouTube CEO: Protest EU copyright law,?",[0.02505914 0.87950116 0.09543977],negative,-0.854442
"Portuguese app store wins local court battle against Google,?",[0.2129593  0.6535177  0.13352296],negative,-0.44055843
"Germany urges tax minimum for tech giants,?",[0.14249179 0.21756044 0.6399478 ],neutral,-0.07506865
"Report: Google's app suite could cost EU makers $40/phone,?",[0.02618548 0.9003944  0.07342014],negative,-0.8742089
"Google lands a new bull ahead of earnings,?",[0.6592109  0.08297616 0.25781298],positive,0.57623476
"YouTube suffers widespread outage,?",[0.01655344 0.9380411  0.04540549],negative,-0.9214876
"Google changes EU app bundling after $5B fine,?",[0.13701694 0.26977777 0.5932053 ],neutral,-0.13276084
"Report: Facebook plans camera device for TVs,?",[0.03278291 0.0281194  0.93909764],neutral,0.0046635047
"Google pulls out of Saudi 'Davos',?",[0.02556692 0.90235764 0.07207546],negative,-0.8767907
"Google confirms Chinese censored search app,?",[0.03924012 0.66697776 0.2937821 ],negative,-0.62773764
"""Google considering """"a variety of options"""" in China"",?",[0.03878462 0.01154274 0.9496726 ],neutral,0.027241882
"""U S  Senators want answers, investigation into Google+ issue"",?",[0.06096923 0.05177598 0.8872548 ],neutral,0.009193245
"Waymo hits 10M miles on public roads,?",[0.07029311 0.19088496 0.7388219 ],neutral,-0.12059185
"How to introduce self-driving vehicles ,?",[0.09556887 0.00633812 0.898093  ],neutral,0.089230746
"Google files to appeal $5B EU fine,?",[0.03263263 0.8775306  0.08983678],negative,-0.8448979
"""EU privacy regulators ready to fine, temporarily ban data offenders"",?",[0.22742319 0.32421044 0.4483664 ],neutral,-0.096787244
"""Google unveils Pixel 3 flagship phone, Echo Show competitor"",?",[0.21624514 0.01713648 0.7666184 ],neutral,0.19910866
"Irish regulators want answers from Google on data exposure,?",[0.0439834 0.2183107 0.7377059],neutral,-0.1743273
"Google's annual hardware event on tap,?",[0.03444193 0.11897902 0.8465791 ],neutral,-0.08453709
"Google poised to appeal EU Android fine,?",[0.04233803 0.8666029  0.09105898],negative,-0.8242649
"Google drops out of race for $10B Pentagon cloud contract,?",[0.02847493 0.93061715 0.04090793],negative,-0.9021422
"CNBC: Advertisers moving hundreds of millions from Google to Amazon,?",[0.06774279 0.19784804 0.73440915],neutral,-0.13010524
"WSJ: Google didn't disclose spring Google Plus breach,?",[0.02474741 0.86130947 0.11394309],negative,-0.83656204
"Microsoft unveils game streaming service with 2019 public trials,?",[0.06975246 0.01452777 0.91571975],neutral,0.05522469
"Invesco QQQ ETF (QQQ) September Summary,?",[0.03470256 0.68927586 0.2760216 ],negative,-0.6545733
"Facebook launches Portal smart speakers with eye on video calls,?",[0.24585454 0.01959004 0.7345554 ],neutral,0.2262645
"London court blocks mass legal action against Google,?",[0.01936601 0.91882193 0.06181208],negative,-0.8994559
"Report: Google's Pichai quietly met with Pentagon,?",[0.04072073 0.5790918  0.38018748],negative,-0.5383711
"Sequoia Fund added to Facebook stake in Q3,?",[0.06282805 0.02998303 0.9071889 ],neutral,0.03284502
"YouTube TV boosts cloud DVR features after user feedback,?",[0.8511618  0.03026405 0.11857417],positive,0.82089776
"Elastic soars on first trading day,?",[0.15163502 0.23128602 0.61707896],neutral,-0.079651
"DOT takes hands-off approach to self-driving cars,?",[0.13438149 0.00887737 0.85674113],neutral,0.12550412
"Wells Fargo sees optimism for AT&amp;T ad business,?",[0.73744065 0.02136471 0.24119465],positive,0.71607596
"Google Assistant can now hail an Uber or Lyft,?",[0.04214544 0.03386962 0.92398494],neutral,0.008275822
"U S  VP Pence urges Google to end censored search project,?",[0.06765302 0.8074952  0.12485179],negative,-0.7398422
"Report: DOJ considering Google antitrust investigation,?",[0.03338135 0.42133734 0.54528135],neutral,-0.387956
"Google confirms October 9 preorders for Pixel 3,?",[0.05213908 0.03595061 0.9119103 ],neutral,0.016188469
"Sinclair weighs P-E partnership to buy Fox sports nets,?",[0.50839627 0.01494284 0.47666088],positive,0.4934534
"Google acquires CRM automation startup,?",[0.11611043 0.02334773 0.8605418 ],neutral,0.092762694
"White House: Google CEO will return for tech conference,?",[0.04051153 0.13409019 0.8253983 ],neutral,-0.09357865
"""Facebook adds new video features, anti-bullying tools"",?",[0.6086252  0.01497621 0.37639865],positive,0.59364897
"Morgan Stanley: Google's gaming entry the future of delivery,?",[0.03262177 0.03623567 0.9311425 ],neutral,-0.003613893
"Google gets new advertising chief,?",[0.15762308 0.06280328 0.7795736 ],neutral,0.09481981
"Now testing: Play Assassin's Creed in Google Chrome,?",[0.03267597 0.08025555 0.8870685 ],neutral,-0.04757958
"""Google updates: Maps goes commuting, YouTube targets ads to search"",?",[0.04209411 0.13110484 0.82680106],neutral,-0.08901073
"Analyst: Google will pay Apple $9B this year to remain default search,?",[0.41540295 0.03422742 0.5503696 ],neutral,0.38117552
"Google CEO will testify before House panel,?",[0.03237466 0.10851069 0.8591146 ],neutral,-0.07613602
"U S  smart speaker adoption up to 24% in Q2,?",[0.9000966  0.01413124 0.08577213],positive,0.88596535
"Google CEO will meet with U S  lawmakers,?",[0.02962533 0.06808219 0.9022925 ],neutral,-0.038456865
"Ex-Google scientist details objections with China effort,?",[0.08668846 0.38830918 0.5250024 ],neutral,-0.30162072
"Big spotlight to stay on Big Tech,?",[0.16434264 0.09871174 0.7369456 ],neutral,0.0656309
"Reuters: Google to acknowledge privacy 'mistakes' at Senate,?",[0.02792192 0.89849615 0.07358188],negative,-0.87057424
"Google reverses (part of) crypto ad ban,?",[0.03597987 0.86581016 0.0982099 ],negative,-0.8298303
"Google CEO Pichai to meet with GOP lawmakers over concerns,?",[0.03580849 0.7093902  0.2548013 ],negative,-0.6735817
"Google launches new search features including smart video results,?",[0.55561024 0.01673234 0.42765746],positive,0.5388779
"Analysts see Sirius XM success likely in Pandora bid,?",[0.802679   0.01855051 0.1787705 ],positive,0.7841285
"Tech giants face Commerce Department hearing; Apple remarks leak,?",[0.01604073 0.9140136  0.06994565],negative,-0.8979729
"Upcoming White House probe of tech giants ,?",[0.04342038 0.51901746 0.4375622 ],negative,-0.47559708
"BMO Overweight on 'attractive' new Communications sector,?",[0.5591233  0.35807434 0.08280236],positive,0.20104894
"Bloomberg: Toyota will add direct connection for Android Auto,?",[0.7320217  0.00877112 0.25920713],positive,0.72325057
"Report: Google deletes internal email showing further China search progress,?",[0.01334204 0.93272865 0.05392934],negative,-0.9193866
"Internet to split in two by 2028 ,?",[0.03688125 0.33459446 0.62852424],neutral,-0.29771322
"Google staff explored tweaking search functions,?",[0.03905703 0.08468366 0.87625927],neutral,-0.045626633
"Google tells U S  senators that developers can still scan Gmail,?",[0.11501405 0.07705075 0.80793524],neutral,0.037963293
"GeekWire: Alphabet hid Nest's health care acquisition,?",[0.04569057 0.14304137 0.81126803],neutral,-0.097350806
"Google Home tops Q2 speaker shipments; Apple HomePod doesn't rank,?",[0.09769272 0.75294465 0.1493627 ],negative,-0.6552519
"""EMarketer: Amazon will pass Oath, Microsoft in 2018 digital ad sales"",?",[0.32170707 0.02016771 0.6581253 ],neutral,0.30153936
"""YouTube shutters gaming app, launches Gaming tab"",?",[0.0288567 0.6616383 0.309505 ],negative,-0.6327816
"Google's bringing Android in-vehicle with largest carmaker alliance,?",[0.74651736 0.01376245 0.23972014],positive,0.7327549
"Appeals court backs Copyright Royalty Board's decisions,?",[0.09077234 0.16390324 0.7453244 ],neutral,-0.0731309
"Big Google push into the auto industry,?",[0.11201256 0.0144505  0.8735369 ],neutral,0.09756206
"Nutanix -10% on report Google plans private cloud offering,?",[0.4886449  0.13397989 0.37737522],positive,0.354665
"Cord-cutters feel pinch as streaming costs gradually rise,?",[0.120869   0.64881754 0.23031345],negative,-0.52794856
"Snap +2% amid Google takeout speculation,?",[0.05695134 0.8965274  0.04652121],negative,-0.83957607
"Congress asks Google about China plans,?",[0.03654647 0.12050977 0.8429438 ],neutral,-0.083963305
"Bloomberg: Alphabet's Page quietly steps away from day-to-day ops,?",[0.07530411 0.31632325 0.6083726 ],neutral,-0.24101914
"Google will invest $140M in Chile data center expansion,?",[0.24699388 0.00909413 0.743912  ],neutral,0.23789977
"European Parliament backs tougher copyright rules,?",[0.56599283 0.1603356  0.27367154],positive,0.40565723
"Sessions weighs probe of social media giants,?",[0.05647296 0.5106612  0.43286586],negative,-0.45418823
"Tech giants eye space as next frontier,?",[0.11735421 0.03766518 0.84498066],neutral,0.079689026
"Europe votes on tougher copyright rules,?",[0.46817407 0.11042513 0.42140085],positive,0.35774893
"RBC goes Underweight on new S&amp;P Communications group,?",[0.02278834 0.9622612  0.0149504 ],negative,-0.93947285
"Arizona is investigating Google's location tracking practices,?",[0.02937107 0.6245642  0.34606478],negative,-0.5951931
"Google buys energy rights to three Finnish wind farms,?",[0.24287833 0.0126911  0.74443054],neutral,0.23018724
"Qualcomm launches new Android watch processor,?",[0.32826927 0.02480366 0.64692706],neutral,0.3034656
"""Google, KB Home team to put hardware in new homes"",?",[0.3749987  0.01127537 0.61372596],neutral,0.3637233
"Invesco QQQ ETF (QQQ) August Summary,?",[0.03432294 0.69149554 0.27418151],negative,-0.6571726
"""Amazon, Splunk competitor Elastic files for IPO"",?",[0.0394216  0.07912061 0.8814578 ],neutral,-0.03969901
"Germany denies backing down on tech giant taxes,?",[0.04634955 0.69215447 0.26149604],negative,-0.64580494
"Big tech to testify before Senate,?",[0.09535891 0.05834844 0.8462927 ],neutral,0.037010472
"Study: Telecoms throttling traffic to top video apps,?",[0.05340558 0.17462488 0.7719695 ],neutral,-0.1212193
"Analyst Kuo expects 500% FOD growth next year,?",[0.86198217 0.01570606 0.12231176],positive,0.8462761
"Amazon's deeper push into the $88B online ad market,?",[0.7772876  0.03450727 0.18820515],positive,0.7427803
"Upcoming index shakeup has broad implications - Barron's,?",[0.06227851 0.13505784 0.8026636 ],neutral,-0.07277933
"Google putting restrictions on third-party tech support ads,?",[0.03840711 0.6957732  0.26581976],negative,-0.6573661
"Net veteran: Look to Netflix as route to solve social media ills,?",[0.62883884 0.02720075 0.3439604 ],positive,0.6016381
"Yandex tops Google in Android search share in Russia,?",[0.7377841  0.19128597 0.07092997],positive,0.5464981
"""Google, Mastercard deal to track retail sales"",?",[0.14193308 0.0116969  0.84637   ],neutral,0.13023618
"CNBC: Chinese company manufactures Google's Titan Key,?",[0.04437996 0.06466155 0.89095855],neutral,-0.020281594
"BlackBerry patent in Android case ruled invalid,?",[0.01918681 0.9133573  0.06745587],negative,-0.8941705
"Republican Senator wants FTC to investigate Google,?",[0.04446618 0.27990308 0.6756307 ],neutral,-0.2354369
"Google's Titan Key gets general release; Trump sends mixed signals on regulation,?",[0.07078006 0.51081896 0.41840097],negative,-0.4400389
"SurveyMonkey files for $100M IPO,?",[0.06306493 0.03643937 0.90049565],neutral,0.026625566
"FAANG short positions +42% in past year,?",[0.03034339 0.9005991  0.06905742],negative,-0.8702557
"""Morgan Stanley gives Alphabet Street-high target, sees $175B for Waymo"",?",[0.21038863 0.07613701 0.7134744 ],neutral,0.13425162
"Google CEO criticized for declining to testify,?",[0.02110444 0.9044402  0.07445534],negative,-0.88333577
"Trump: Tech giants 'better be careful',?",[0.07895177 0.5132356  0.40781257],negative,-0.43428385
"""Bucking privacy trends, Yahoo scanning mail for ad data"",?",[0.09122725 0.02834637 0.88042635],neutral,0.06288088
"Would Apple or Google buy a 'distressed' Tesla in the future ,?",[0.04215798 0.08611295 0.8717291 ],neutral,-0.043954972
"The Information: Waymo self-driving vehicles hit snags in Phoenix tests,?",[0.04069324 0.804604   0.15470274],negative,-0.7639108
"Google responds to President Trump's search result allegations,?",[0.05366799 0.32707536 0.6192567 ],neutral,-0.27340737
"""President Trump accuses Google of favoring """"Fake New Media"""""",?",[0.02635119 0.73800904 0.23563975],negative,-0.7116578
"84% of companies dabbling in blockchain,?",[0.02898452 0.05727685 0.91373867],neutral,-0.028292324
"""Facing new rules, techs press for federal privacy law"",?",[0.09246154 0.03434195 0.8731965 ],neutral,0.058119588
"Alphabet's Waymo set up a subsidiary in China,?",[0.0353936  0.02866664 0.9359397 ],neutral,0.006726958
"BuzzFeed: Major tech firms gathering to discuss election defense strategy,?",[0.04477169 0.09721033 0.85801804],neutral,-0.05243864
"FireEye +8 6% after Google credits intelligence services,?",[0.47960708 0.215778   0.304615  ],positive,0.26382908
"""Bloomberg: As rivals face hurdles, Snap tries to seize day"",?",[0.13212521 0.07521951 0.79265535],neutral,0.0569057
"MKM raises Alphabet to 22% upside,?",[0.8083237  0.10124305 0.0904333 ],positive,0.7070806
"""Google Fit relaunch focuses on coaching, heart health"",?",[0.11551872 0.00842383 0.8760574 ],neutral,0.107094884
"""Trump: 'Very dangerous' for Facebook, Twitter to ban accounts"",?",[0.03558945 0.699129   0.2652816 ],negative,-0.6635395
"Google and IMAX scrap VR camera project,?",[0.04044604 0.07130648 0.88824743],neutral,-0.030860439
"Google could launch its answer to Echo Show for the holidays,?",[0.05556953 0.03772694 0.90670353],neutral,0.017842587
"Google admits unauthorized location tracking,?",[0.02058896 0.8500861  0.12932488],negative,-0.82949716
"Google chief: Not close to launching search in China,?",[0.05487656 0.1286542  0.8164693 ],neutral,-0.07377764
"NYT: Google employees sign letter for Chinese browser transparency,?",[0.8897472  0.03493334 0.07531949],positive,0.8548139
"Chicago Tribune: Google planning first retail flagship store,?",[0.29555914 0.01159495 0.69284594],neutral,0.2839642
"App Annie: Android users will spend $50B this year,?",[0.09125149 0.01670761 0.8920409 ],neutral,0.07454387
"Bloomberg: Amazon's Twitch push includes $1B ad sales goal,?",[0.5412232  0.01254105 0.44623578],positive,0.5286822
"Amazon's smart speaker share fell in Q2 while Google grew,?",[0.00937059 0.9779574  0.01267201],negative,-0.96858686
"Twitter joins social peers in suspending Alex Jones,?",[0.02979393 0.8706977  0.09950837],negative,-0.84090376
"""Bloomberg: Verizon nears 5G launch deals with Apple, Google"",?",[0.29565307 0.02383734 0.6805096 ],neutral,0.27181575
"Alphabet invests $375M in Obamacares startup,?",[0.06531566 0.0095625  0.92512184],neutral,0.055753157
"""Jana gets back into Facebook; discloses stakes in Alphabet, Wells Fargo"",?",[0.0326164  0.08707663 0.88030696],neutral,-0.054460235
"""WSJ: India looks to """"level playing field"""" with U S  tech giants"",?",[0.6836272  0.02325247 0.29312032],positive,0.6603747
"AP report: Google stores user location data without permission,?",[0.02603025 0.39562002 0.5783497 ],neutral,-0.36958978
"The latest portfolio moves by Third Point,?",[0.09266829 0.05257888 0.8547529 ],neutral,0.040089417
"WSJ: Google wooing partners for potential China expansion,?",[0.555173   0.01949985 0.42532718],positive,0.53567314
"Report: Google could lose $50M this year from Fortnite snub,?",[0.01130805 0.9718174  0.01687453],negative,-0.9605093
"Google in talks to bring outdoor ads to Germany,?",[0.3065481  0.01594599 0.67750585],neutral,0.2906021
"The Intercept: Google using Baidu search results to re-enter China,?",[0.03500954 0.37798    0.58701044],neutral,-0.34297046
"Invesco QQQ ETF (QQQ) July Summary,?",[0.03542691 0.6675748  0.29699832],negative,-0.6321479
"Morgan Stanley boosts Alphabet on Waymo's $175B potential,?",[0.8544357  0.05769276 0.08787151],positive,0.7967429
"Latest news as Google prepares to re-enter China,?",[0.05662894 0.05542833 0.88794273],neutral,0.0012006052
"Free speech debate among Big Tech,?",[0.05050958 0.36892676 0.58056366],neutral,-0.3184172
"Nikkei: NTT to combine three units into new company,?",[0.12817712 0.0109085  0.86091435],neutral,0.11726862
"Google Assistant coming to Sonos One; Sonos strong on second day,?",[0.80664605 0.08108271 0.11227126],positive,0.72556335
"Sonos +23% on first day of trading,?",[0.1081948  0.14267541 0.7491297 ],neutral,-0.034480616
"Google and Unity partner for mobile game ads,?",[0.03235717 0.02422206 0.94342077],neutral,0.008135106
"Google's return to China - false report ,?",[0.01902888 0.8952368  0.08573425],negative,-0.8762079
"The Intercept: Google plans censored search in China; Baidu -7 6%,?",[0.0330364 0.6531659 0.3137977],negative,-0.62012947
"The Information: Capital One switches from Microsoft to Google cloud products,?",[0.05080643 0.02568294 0.9235106 ],neutral,0.025123497
"Waymo partners with Phoenix public transit,?",[0.07274061 0.00803517 0.91922414],neutral,0.06470544
"Google promotes general counsel to SVP Global Affairs,?",[0.02792042 0.01875938 0.95332026],neutral,0.009161038
"UK lawmakers: Hold tech firms liable for fake news,?",[0.02822053 0.84271395 0.1290655 ],negative,-0.8144934
"Opera prices IPO at $12/share,?",[0.04678717 0.15564147 0.7975713 ],neutral,-0.108854294
"Google debuts Echo Show competitor,?",[0.04538941 0.37909397 0.5755166 ],neutral,-0.33370456
"Amazon takes on Google with Alexa Cast,?",[0.05114813 0.2114818  0.7373701 ],neutral,-0.16033366
"Google Drive approaches 1B users,?",[0.3244291  0.08934069 0.5862302 ],neutral,0.23508841
"""Google announces Edge TPU, Cloud IoT Edge"",?",[0.18303567 0.01701688 0.79994744],neutral,0.1660188
"Waymo cars will drive customers to Walmart,?",[0.03518585 0.06497208 0.899842  ],neutral,-0.02978623
"Google announces the Cloud Services Platform,?",[0.0525624  0.01106594 0.9363716 ],neutral,0.041496467
"Analysts raise Alphabet targets after earnings,?",[0.1997261  0.08943108 0.71084285],neutral,0.11029502
"""Alphabet nears 5% evening gains on paid clicks, revenues jump"",?",[0.81907755 0.15237284 0.02854963],positive,0.6667047
