sentence,logit,prediction,sentiment_score
"Microsoft and MediaTek collaborate on IoT chipset,?",[0.08183235 0.01345344 0.9047142 ],neutral,0.0683789
"Facebook updates with post on logged-out data collection,?",[0.03225283 0.06004102 0.90770614],neutral,-0.027788185
"Bloomberg: Oracle leads anti-Amazon lobby in Pentagon contract bid,?",[0.11319425 0.18566094 0.7011448 ],neutral,-0.072466694
"PC shipments fall for 14th straight quarter,?",[0.01104653 0.97610533 0.01284819],negative,-0.9650588
"Microsoft and C3 IoT announce partnership,?",[0.43032923 0.02868369 0.5409871 ],neutral,0.40164554
"Social media watch amid Zuckerberg testimony,?",[0.03749084 0.619066   0.34344313],negative,-0.58157516
"Carbon Black files for IPO,?",[0.0447173  0.11949273 0.8357899 ],neutral,-0.07477543
"Recode: Amazon led R&amp;D spending last year,?",[0.15492001 0.14272423 0.7023558 ],neutral,0.012195781
"Microsoft will invest $5B in IoT over four years,?",[0.22084755 0.00811733 0.77103513],neutral,0.21273021
"Microsoft backs DoJ in asking Supreme Court to drop case,?",[0.02599308 0.91861707 0.05538983],negative,-0.892624
"DoJ asks Supreme Court to drop Microsoft case due to CLOUD Act,?",[0.02058862 0.9242244  0.05518697],negative,-0.90363574
"Microsoft announces new Azure regions in Australia,?",[0.09555552 0.03274627 0.8716982 ],neutral,0.06280926
"Microsoft announces major reorganization including AI focus,?",[0.14605102 0.05540024 0.7985487 ],neutral,0.090650775
"Smartsheet files for $100M IPO with growing losses,?",[0.36151123 0.18650256 0.45198613],neutral,0.17500867
"Morgan Stanley raises Microsoft target to $1T market cap,?",[0.77038884 0.0827276  0.1468835 ],positive,0.68766123
"Microsoft signs licensing agreement with cloud recovery company,?",[0.8884265  0.01349352 0.09808008],positive,0.87493294
"Microsoft purchases solar power from Virginia,?",[0.03749789 0.01846615 0.94403595],neutral,0.019031746
"More analysts weigh in on Salesforce's MuleSoft purchase,?",[0.09862199 0.17158458 0.7297935 ],neutral,-0.07296258
"Videogame sales build on 2018 with 23% February gains,?",[0.9293047  0.03899295 0.03170226],positive,0.8903118
"BlackBerry +5% on enterprise partnership with Microsoft,?",[0.89606047 0.02666412 0.07727543],positive,0.8693963
"Cowen raises its Microsoft target to 11% upside,?",[0.7886566  0.04741359 0.16392988],positive,0.741243
"""Microsoft launches cloud gaming division, offers $250K CPU bug bounty"",?",[0.03481287 0.8698692  0.09531795],negative,-0.8350563
"Microsoft AI reaches human parity in Chinese-English translation,?",[0.9219468  0.02029638 0.05775671],positive,0.9016504
"21Vianet and Microsoft extend cloud partnership in China,?",[0.8548841  0.02296314 0.12215289],positive,0.8319209
"Microsoft will open first Middle East data centers in 2019,?",[0.19218883 0.00889387 0.79891735],neutral,0.18329495
"Microsoft reportedly opens two German data centers,?",[0.1306759  0.04814067 0.82118344],neutral,0.08253522
"Microsoft in spotlight over harassment complaints,?",[0.0148222  0.95052755 0.03465021],negative,-0.93570536
"Microsoft declares $0 42 dividend,?",[0.04457816 0.76985544 0.18556641],negative,-0.7252773
"Microsoft: 200K organizations now use Teams,?",[0.02940249 0.03986772 0.9307298 ],neutral,-0.010465233
"Videogame stocks higher as White House summit eyes violence,?",[0.4443092  0.47138405 0.08430678],negative,-0.027074844
"Microsoft signs solar power agreement in India,?",[0.5850601  0.04323813 0.37170178],positive,0.541822
"Microsoft launching on-premise Azure for governments,?",[0.08223569 0.01242596 0.90533835],neutral,0.069809735
"Microsoft buying output from Singapore clean energy project,?",[0.09338986 0.05621925 0.8503909 ],neutral,0.037170608
"Axios: Microsoft's Cortana gets new leader,?",[0.4413508  0.0337904  0.52485883],neutral,0.40756038
"""Alphabet roundup: Google launches Slack competitor, snippets; Waymo does demo"",?",[0.05713257 0.07320518 0.8696622 ],neutral,-0.016072612
"""Microsoft pushes into healthcare with new Azure tool, cloud blueprints"",?",[0.69912803 0.01030847 0.2905635 ],positive,0.6888196
"Supreme Court seems split on Microsoft data case,?",[0.03363793 0.73117405 0.23518802],negative,-0.6975361
"Microsoft privacy case heads to Supreme Court,?",[0.0897685  0.19721833 0.7130131 ],neutral,-0.10744983
"Supreme Court will decide on Microsoft data case by June,?",[0.05999078 0.11615802 0.8238512 ],neutral,-0.056167237
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"""Microsoft and Xiaomi will collaborate on cloud, AI, and hardware"",?",[0.66460204 0.01000222 0.32539573],positive,0.65459985
"Intel collaborates with PC makers for 5G connection,?",[0.19903728 0.00968963 0.79127306],neutral,0.18934765
"Videogame sales jump 59% to best January in seven years,?",[0.88033617 0.08395705 0.0357068 ],positive,0.7963791
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Walmart in talks for major Flipkart stake,?",[0.05458907 0.03402634 0.9113846 ],neutral,0.02056273
"Microsoft builds up Teams with Chalkup tech,?",[0.24161725 0.01786058 0.7405222 ],neutral,0.22375667
"IBM sues former exec moving to Microsoft,?",[0.01691291 0.901268   0.08181912],negative,-0.8843551
"""Microsoft Build scheduled for May 7 to 9, overlaps with Google I/O"",?",[0.04898629 0.02180484 0.9292089 ],neutral,0.027181448
"Market cap wars: Amazon aims for No  3 spot,?",[0.32255206 0.13478778 0.5426602 ],neutral,0.18776427
"""Microsoft's free offer for Google, Box customers"",?",[0.06731295 0.00928601 0.923401  ],neutral,0.058026943
"Argus raises Microsoft target to 22% upside,?",[0.7277721  0.05959927 0.21262865],positive,0.66817284
"Analysts raise Microsoft price targets after earnings,?",[0.13403365 0.22966784 0.6362985 ],neutral,-0.09563419
"Microsoft Q3 guidance beats revenue estimates,?",[0.43521455 0.2694378  0.29534766],positive,0.16577676
"""Microsoft -1 3% despite Q2 beats, 98% Azure growth"",?",[0.75424224 0.13310763 0.11265015],positive,0.62113464
"""Microsoft beats by $0 09, beats on revenue"",?",[0.50655353 0.09565052 0.39779595],positive,0.410903
"Microsoft update disables Spectre patch,?",[0.01975303 0.9148983  0.06534872],negative,-0.89514524
"Microsoft acquires backend game platform provider for Azure,?",[0.43213496 0.04336596 0.52449906],neutral,0.388769
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Nomura initiates Microsoft with 11% upside,?",[0.16597329 0.0695998  0.7644269 ],neutral,0.09637349
"""PlayStation, Xbox vet Phil Harrison joins Google"",?",[0.04424424 0.08919946 0.8665563 ],neutral,-0.044955216
"Stifel raises its Microsoft price target ahead of Q2 results,?",[0.52361214 0.09468147 0.38170642],positive,0.42893067
"Sanctions bite: Microsoft curbs sales in Russia,?",[0.01382546 0.9571547  0.02901979],negative,-0.9433292
"Videogames close 2017 with 11% year-over-year sales gain,?",[0.88808024 0.04787908 0.06404067],positive,0.84020114
"Hardware push lifts December videogame sales 10% from 2016,?",[0.89604264 0.0783862  0.02557115],positive,0.81765646
"AI beats humans in Stanford reading test,?",[0.42764974 0.26683736 0.3055129 ],positive,0.16081238
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Barclays increases Microsoft's price target ahead of Q2 earnings,?",[0.5569684  0.06995548 0.37307617],positive,0.48701292
"Microsoft brings end-to-end encryption to Skype,?",[0.06135699 0.00815308 0.93048996],neutral,0.053203903
"""Microsoft pushes Cortana reference designs, integration potential"",?",[0.64069784 0.02149994 0.33780226],positive,0.6191979
"Microsoft suspends some chip patches due to PC freezing,?",[0.01242613 0.9626644  0.02490942],negative,-0.9502383
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Coming soon: Microsoft's $319 Cortana-powered thermostat,?",[0.11640165 0.01609299 0.8675053 ],neutral,0.100308664
"Oppenheimer ESG Revenue ETF (ESGL) December Summary,?",[0.04662686 0.3632357  0.5901374 ],neutral,-0.31660885
"Microsoft acquiring cloud provider Avere Systems,?",[0.05619033 0.05355771 0.89025193],neutral,0.0026326254
"""Boeing, Caterpillar top Dow 2017 standings; GE lags far behind"",?",[0.20404077 0.4746399  0.3213193 ],negative,-0.27059913
"""WhatsApp ending support for BlackBerry OS, Windows Phones"",?",[0.15406711 0.02568606 0.8202469 ],neutral,0.12838106
"FireEye +1 4% after The Information predicts Microsoft acquisition,?",[0.11188927 0.24545106 0.64265966],neutral,-0.13356179
"""Jefferies: Microsoft tops cloud market revenue, Alibaba tops in Y/Y growth"",?",[0.7853999  0.05908204 0.155518  ],positive,0.7263179
"U S  says Facebook fought off cyber attacks; Germany questions data use,?",[0.04896739 0.53928167 0.411751  ],negative,-0.49031428
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Videogame sales jump 30% from last year as holidays fire up,?",[0.92985225 0.03975351 0.03039429],positive,0.89009875
"White House enlists major cloud provider for IT overhaul,?",[0.46289805 0.03618334 0.5009186 ],neutral,0.42671472
"""Microsoft launches quantum programming language, commits $50M to AI drive"",?",[0.23207195 0.01187052 0.7560575 ],neutral,0.22020143
"CNBC: Microsoft and Google spoke to Qualcomm against Broadcom offer,?",[0.03118312 0.90640295 0.0624139 ],negative,-0.8752198
"""Evercore raises Microsoft price target, sees $1T valuation by FY21"",?",[0.4294106  0.02265853 0.5479308 ],neutral,0.40675208
"EU filing brief in Supreme Court case involving Microsoft data,?",[0.04574416 0.5523003  0.40195554],negative,-0.5065561
"Microsoft unveils laptops featuring Qualcomm chips,?",[0.04650427 0.02715531 0.9263404 ],neutral,0.019348968
"Microsoft extends its NFL deal for Surface tablets,?",[0.86363065 0.02047809 0.11589123],positive,0.8431526
"Oppenheimer ESG Revenue ETF (ESGL) November Summary,?",[0.04729488 0.29156172 0.6611434 ],neutral,-0.24426684
"Microsoft adds four new board members,?",[0.09067657 0.02742061 0.8819029 ],neutral,0.06325596
"Microsoft declares $0 42 dividend,?",[0.04457816 0.76985544 0.18556641],negative,-0.7252773
"Windows 10 reaches 600M active monthly devices,?",[0.34403926 0.04736644 0.6085943 ],neutral,0.29667282
"Microsoft to rebuild its Redmond campus,?",[0.04827414 0.47630054 0.4754253 ],negative,-0.4280264
"""Microsoft, SAP expand cloud partnership"",?",[0.46124876 0.02011486 0.5186364 ],neutral,0.4411339
"Microsoft facing patent lawsuit over HoloLens,?",[0.01929937 0.92476827 0.05593238],negative,-0.9054689
"China's Great Firewall claims new victims,?",[0.02628931 0.8675316  0.10617905],negative,-0.8412423
"Moody's: Tech sector could hold half of cash and liquid investments this year,?",[0.06211616 0.05704492 0.88083893],neutral,0.005071245
"""Videogame sales slip in October, before crucial holidays"",?",[0.01154156 0.96673965 0.02171869],negative,-0.9551981
"Top 3G Capital portfolio adds and drops,?",[0.01596647 0.96229774 0.02173577],negative,-0.94633126
"Microsoft launches Xbox One game gifting; company commits to emission reduction,?",[0.6831086  0.01421713 0.30267426],positive,0.6688915
"Kroger bypasses Amazon for cloud investing,?",[0.04142427 0.41229138 0.5462843 ],neutral,-0.3708671
"""Latest cloud pals: Salesforce, Google"",?",[0.03407663 0.06249961 0.9034238 ],neutral,-0.028422974
"Microsoft signs 10-year wind power agreement with Sweden-backed supplier,?",[0.91090834 0.01507299 0.07401862],positive,0.89583534
"Tech firms voice support for 'Dreamers',?",[0.3592427 0.1523506 0.4884066],neutral,0.2068921
"Microsoft is working on AI chips,?",[0.03714795 0.0242213  0.93863076],neutral,0.012926651
"""Argus upgrades Microsoft on cloud, Office 365 potential"",?",[0.21169102 0.04518067 0.74312836],neutral,0.16651036
"Microsoft cancels premium Outlook service to bundle features into Office 365,?",[0.01373375 0.95898676 0.02727957],negative,-0.945253
"Microsoft and Chevron announce Azure partnership,?",[0.37566933 0.02504744 0.5992832 ],neutral,0.35062188
"Analysts raise Microsoft price targets after earnings,?",[0.13403365 0.22966784 0.6362985 ],neutral,-0.09563419
"""Microsoft up after Q1 beats, achieves $20B Cloud goal"",?",[0.90876955 0.01524922 0.07598135],positive,0.89352036
"""Microsoft beats by $0 12, beats on revenue"",?",[0.4813304  0.10092792 0.4177417 ],positive,0.38040248
"What to look for in Microsoft's Q1 earnings today,?",[0.05090394 0.02415441 0.9249416 ],neutral,0.026749529
"""GE, Microsoft to announce industrial cloud partnership"",?",[0.16399749 0.01105481 0.8249477 ],neutral,0.15294267
"Microsoft ends Kinect manufacturing,?",[0.02078326 0.86520827 0.1140084 ],negative,-0.844425
"""Microsoft releases Teams roadmap, beta version of Azure Container Service"",?",[0.06815548 0.0066599  0.9251846 ],neutral,0.061495587
"Microsoft and Parexel announce life science tech cloud initiative,?",[0.11992665 0.01981063 0.86026275],neutral,0.10011602
"Microsoft to drop data request lawsuit,?",[0.02335882 0.88896585 0.08767538],negative,-0.865607
"Cray and Microsoft announce alliance bringing supercomputing to Azure,?",[0.8351271  0.01933722 0.1455356 ],positive,0.8157899
"Microsoft's smart speaker launches this weekend,?",[0.0791083  0.02308223 0.89780945],neutral,0.05602607
"Tech companies to lobby for 'Dreamers',?",[0.05140419 0.25676984 0.691826  ],neutral,-0.20536566
"Microsoft and Green Bay Packers team up on Wisconsin tech initiative,?",[0.71943176 0.04111182 0.23945639],positive,0.67831993
"""Native American tribe suing Microsoft, Amazon over patents it holds"",?",[0.02792867 0.7921483  0.17992309],negative,-0.76421964
"Microsoft focused on AI investments,?",[0.02819348 0.04323997 0.9285666 ],neutral,-0.0150464885
"EU-U S  Privacy Shield to pass review,?",[0.3345226  0.13587616 0.5296012 ],neutral,0.19864644
"""In slowing PC market, Microsoft adds another Surface model"",?",[0.45122874 0.03155157 0.51721966],neutral,0.41967717
"Microsoft's secret database hack in 2013,?",[0.03320418 0.75540566 0.21139015],negative,-0.72220147
"Microsoft nominates two board members,?",[0.04362508 0.08608876 0.8702861 ],neutral,-0.04246368
"""Supreme Court will decide on Microsoft, DOJ fight over international emails"",?",[0.04703382 0.30925772 0.64370847],neutral,-0.2622239
"""Alibaba, Red Hat announce cloud partnership"",?",[0.04565699 0.05165393 0.90268904],neutral,-0.005996939
"""Microsoft roundup: Windows 10 release, Russia ad investigation, and an AI award"",?",[0.21917458 0.04089556 0.7399298 ],neutral,0.17827901
"""Microsoft ends new features, hardware for Windows 10 Mobile"",?",[0.15003754 0.01692568 0.8330368 ],neutral,0.13311186
"""Microsoft, GE announce 15-year wind energy deal in Ireland"",?",[0.19175404 0.011671   0.79657495],neutral,0.18008304
"Research firms weigh in on potential Windows Mixed Reality sales,?",[0.06044733 0.14697832 0.7925744 ],neutral,-0.08653099
"Cortana smart speaker coming soon for $199,?",[0.06820582 0.02931787 0.90247625],neutral,0.038887948
"Microsoft Edge preview comes to iOS and Android,?",[0.03404582 0.02776691 0.93818724],neutral,0.0062789153
"Canaccord Genuity upgrades Microsoft on growth drivers,?",[0.7746661  0.04471068 0.18062317],positive,0.7299554
"""Microsoft roundup: VR acquisition, Halo: Recruit launch date, new Samsung headset"",?",[0.02753987 0.02074792 0.9517122 ],neutral,0.0067919474
"NetApp and Microsoft bring NFS to Azure,?",[0.06823022 0.01615137 0.91561836],neutral,0.05207885
"Oppenheimer ESG Revenue ETF (ESGL) September Summary,?",[0.04753814 0.34353638 0.60892546],neutral,-0.29599825
"Microsoft will shift music streaming customers to Spotify,?",[0.05485508 0.02128226 0.92386264],neutral,0.033572823
"""EY, Microsoft to collaborate on automotive data analysis solution"",?",[0.7681542  0.01404259 0.21780314],positive,0.7541116
"Microsoft Surface Pro LTE launching December 1 ,?",[0.02989101 0.02892028 0.9411887 ],neutral,0.0009707343
"Wal-Mart to give wide rollout to Facebook's Slack rival,?",[0.39640382 0.1205639  0.48303232],neutral,0.27583992
"Microsoft announces Office 2019 release date,?",[0.02783404 0.1086945  0.86347145],neutral,-0.08086046
"""Apple ditches Bing for Google, releases macOS Sierra"",?",[0.04400787 0.27713045 0.6788617 ],neutral,-0.23312259
"""Microsoft announces updates to enterprise software, machine learning, and cloud"",?",[0.42627746 0.01241958 0.56130296],neutral,0.41385788
"Cloud battle heads to the Middle East,?",[0.06905465 0.200496   0.7304494 ],neutral,-0.13144135
"Microsoft announces Ford AR expansion; new retail store coming to London ,?",[0.23245287 0.03277189 0.73477525],neutral,0.19968098
"""Dell EMC, Microsoft announce $1B Air Force contract"",?",[0.2200941  0.05308416 0.7268217 ],neutral,0.16700995
"Microsoft starts pre-orders for standard Xbox One X console,?",[0.18396172 0.06852186 0.7475164 ],neutral,0.115439855
"""Twitter board: Johnston out, Pichette in"",?",[0.04543469 0.2563251  0.6982402 ],neutral,-0.21089041
"Microsoft declares $0 42 dividend,?",[0.04457817 0.76985544 0.18556646],negative,-0.72527725
"""Microsoft promotes Phil Spencer to VP of Gaming, Senior Leadership Team"",?",[0.44926497 0.02272889 0.52800614],neutral,0.42653608
"Microsoft Windows Mixed Reality event coming October 3,?",[0.02768521 0.05356167 0.9187531 ],neutral,-0.025876455
"Juniper Research: IBM seen as blockchain leader over Microsoft,?",[0.852478   0.04229815 0.10522384],positive,0.8101799
"McDonald's among those to hike dividends next week; Barnes &amp; Noble to cut - Bloomberg,?",[0.03728933 0.8404118  0.12229887],negative,-0.80312246
"AWS gets boost from Defense Department,?",[0.8998787  0.03167102 0.06845028],positive,0.86820763
"Microsoft announces Azure confidential computing,?",[0.05093355 0.14062369 0.8084427 ],neutral,-0.089690134
"Microsoft Edge browser now on 330M active devices,?",[0.03188633 0.03931865 0.928795  ],neutral,-0.0074323267
"JD com hires Microsoft veteran to give lift to cloud unit,?",[0.5689167  0.03732276 0.39376053],positive,0.5315939
"Disney drops Microsoft as Movies Anywhere partner,?",[0.02723516 0.83843136 0.13433345],negative,-0.8111962
"""Microsoft, Adobe advance cloud-focused partnership"",?",[0.0493073  0.01327736 0.9374153 ],neutral,0.036029935
"LinkedIn launches retooled ad program,?",[0.14124684 0.029461   0.8292922 ],neutral,0.11178584
"Microsoft Surface keynote expected on October 31,?",[0.02324107 0.04348945 0.9332695 ],neutral,-0.020248374
"""Microsoft extends Windows 10 S upgrade period, offers to pay Dreamer legal fees"",?",[0.46558845 0.02621625 0.5081953 ],neutral,0.4393722
"Oppenheimer Global ESG Revenue ETF (ESGF) August Summary,?",[0.05446694 0.33791026 0.6076228 ],neutral,-0.28344333
"""Huawei, Microsoft expand cloud app partnership"",?",[0.53527975 0.01994774 0.44477245],positive,0.515332
"Oppenheimer ESG Revenue ETF (ESGL) August Summary,?",[0.04869178 0.3267287  0.62457955],neutral,-0.27803692
"""Samsung and Microsoft announce QLED, Xbox One X partnership"",?",[0.38961226 0.01361123 0.5967765 ],neutral,0.37600103
"Microsoft Windows update and first Mixed Reality headset releasing Oct  17,?",[0.11290783 0.0065611  0.8805311 ],neutral,0.10634673
