date,title,Unnamed: 2,Unnamed: 3
2019-04-01,Why Tesla's Robotaxi Plan Could Be a Huge Win for Nvidia,,
2019-04-01,"HP Omen X Emperium 65 review: big screen, big compromises",,
2019-04-01,Microsoft's new Windows 10 Game Bar update takes cues ---,,
2019-05-01,Nvidia RTX Studio program helps creatives find the right laptop,,
2019-05-01,NVIDIA is bringing pro-level Quadro RTX GPUs to laptops,,
2019-05-01,NVIDIA Launches Studio Branding Program: High ---,,
2019-05-01,How Bad Is NVIDIA?s Gaming Business Slowdown?,,
2019-05-01,"Nvidia talks ray tracing, PC versus console gaming, and $1 billion drop in revenue",,
2019-05-01,NVIDIA?s new AI edge computing platform,,
2019-05-01,Nvidia is sliding after Trump escalates the trade war with China (NVDA),,
2019-05-01,NVIDIA teases something 'super',,
2019-05-01,Deep Learning Competitors Stalk Nvidia,,
2019-05-01,"The Biggest News From Intel, AMD And Nvidia At Computex ---",,
2019-05-01,Nvidia earnings and guidance top Wall Street estimates (NVDA),,
2019-05-01,"Nvidia tells the truth, and tempers a potential rally for chip stocks",,
2019-05-01,Intel and Nvidia Are U-S- Chipmakers Feeling China Pain,,
2019-05-01,"Nvidia?s latest GPU driver is optimized for Rage 2, promises big gains in World War Z",,
2019-05-01,Nvidia GeForce RTX cards may get faster RAM to combat AMD?s Navi GPUs,,
2019-05-01,"Nvidia?s Profit Plunges, But Gaming Revenue Shows Signs of Revival",,
2019-05-01,How NVIDIA EGX Accelerates AI at the Edge,,
2019-05-01,Nvidia?s 12nm vs AMD?s 7nm GPU efficiency is ?incomparable??,,
2019-05-01,"Intel, Nvidia and Other Chip Stocks Have More Than Tariffs to Worry About",,
2019-05-01,Nvidia Warns Windows Gamers on GPU Driver Flaws,,
2019-05-01,Nvidia to Stop Binning Turing A-Dies For GeForce RTX 2080 And RTX 2070 GPUs: Report,,
2019-05-01,Nvidia's AI tech set to analyze medical scans for UK's public ---,,
2019-05-01,"Nvidia Files For 3080, 4080, 5080 Trademarks to Hinder AMD Navi Branding",,
2019-05-01,NVDA: Is Nvidia's (NVDA) stock a buy at this price?,,
2019-05-01,NVIDIA Researchers Unveil Concept to Close Simulation ---,,
2019-05-01,NVIDIA and the Birth of Creator Laptops at Computex,,
2019-05-01,"The NVIDIA GeForce GTX 1650 Review, Feat- Zotac: Fighting ---",,
2019-05-01,"NVIDIA senses Navi's imminent threat, rumored to be working ---",,
2019-05-01,Guru3D-com Â» Downloads Â» GeForce 430-86 WHQL driver ---,,
2019-05-01,Nvidia to stop making RTX 2080 and 2070 GPUs that aren?t so well-suited to overclocking,,
2019-05-01,AMD 'Navi' RX 3080 XT could give the NVIDIA RTX 2070 ---,,
2019-05-01,"Nvidia has filed trademarks for 3080, 4080, and 5080",,
2019-05-01,NVIDIA DGX-2 Delivers Record Performance on STAC-A3 ---,,
2019-05-01,NVIDIA certifies another 16 gaming monitors as 'G-Sync Compatible',,
2019-05-01,"Mobile Nvidia Quadro T2000, RTX 3000, 4000, and 5000 to ---",,
2019-05-01,Nvidia pushing the rapidly expanding GPU computing market ---,,
2019-05-01,Nvidia will stop producing non-A die variants of Turing for RTX 2080 and 2070,,
2019-05-01,"AI Chip Boom Lifts, Tests Nvidia",,
2019-05-01,AMD Radeon VII Linux Performance vs- NVIDIA Gaming On ---,,
2019-05-01,Nvidia to release two new Turing-based high-end graphics ---,,
2019-05-01,Nvidia Announces Ray-Traced Quake II Coming June 6,,
2019-05-01,NVIDIA AI Enables Low-Data Face Swap for Pets,,
2019-05-01,"RedmiBook 14 with NVIDIA GeForce MX 250 GPU, 8th gen Intel core processors and full HD display announced",,
2019-05-01,"Nvidia just patched a major security problem, so update your drivers now",,
2019-05-01,NVIDIA DGX-2 Smashes Trading Benchmark,,
2019-05-01,"Nvidia GTX 1660 Ti, GTX 1660, or GTX 1650??should you buy a GeForce GTX Turing?",,
2019-05-01,Chart of the Day: China Exposure in Semiconductors Tells the ---,,
2019-05-01,Nvidia Fixes High-Severity Flaws in GeForce Experience for ---,,
2019-05-01,Nvidia earnings: Data-center weakness continues to create fear,,
2019-05-01,"AMD, Intel, and Nvidia could lose a combined $140m to the US Huawei ban",,
2019-05-01,What the Huawei Matebook X Pro tells us about Nvidia MX250 graphics,,
2019-05-01,Nvidia stock falls after earnings fail to change any minds,,
2019-05-01,NetApp Announces AI Centre Of Excellence In Partnership ---,,
2019-05-01,Xperi Corp sues Nvidia for the violation of five patents,,
2019-05-01,Nvidia GTX 1650 Versus AMD RX 570: What's The Best Budget Graphics Card?,,
2019-05-01,Capacity Media,,
2019-05-01,Red Hat Teams with NVIDIA to Accelerate Machine Learning ---,,
2019-05-01,AMD and Nvidia's next fight could be over the number 3080,,
2019-05-01,"Dell Unveils Redesigned Alienware m15, m17 Gaming Laptops With 9th Gen Intel CPU, Nvidia GeForce RTX 2080---",,
2019-05-01,"NVIDIA GeForce ?SUPER??Announcement Is Still Happening With Two New Turing Graphics Cards in June ??One Variant Faster Than RTX 2070, Second Faster Than RTX 2080",,
2019-05-01,"RedmiBook 14 laptop with Nvidia GeForce MX250 Graphics, Windows 10 launched: Price, availability, and features",,
2019-05-01,Why Intel is well-positioned against AMD and Nvidia,,
2019-05-01,"MSI amps up laptops with 9th-Gen Intel Core i9 processors, Nvidia RTX graphics",,
2019-05-01,NVIDIA Turing GPU Adoption Propels Ray-Tracing Further In Mainstream Gaming,,
2019-05-01,Google Cloud Doubles Down On NVIDIA GPUs For Inference,,
2019-05-01,Here are three chip stocks to invest in amid Huawei fallout: Analyst,,
2019-05-01,Report says that AMD Radeon RX 3080 XT will rival Nvidia ---,,
2019-05-01,Colorful and Chaintech showcase flagship gaming products ---,,
2019-05-01,"Computex 2019: AMD, Nvidia unveil new chipsets and more",,
2019-05-01,Red Hat Expands Alliance with Nvidia to Accelerate and Scale ---,,
2019-05-01,Nvidia is getting whacked as Trump's tariff deadline draws near (NVDA),,
2019-05-01,Asus ROG Zephyrus G GA502 Gaming Laptop Review: AMD ---,,
2019-05-01,Intel heats up graphics battle against Nvidia with ray tracing-capable Xe cards,,
2019-05-01,Â¿QuÃ© Puedo Hacer Con la Nvidia GeForce RTX 2080 Ti?,,
2019-05-01,NVIDIA EGX Accelerates AI on TYAN Edge Server,,
2019-05-01,How to enable DXR Ray Tracing on GTX 10 series pascal GPUs,,
2019-05-01,ZOTAC NVIDIA GeForce GTX 1660 Review - The New Value King?,,
2019-05-01,Alienware m17 review: An Alienware all grown up,,
2019-05-01,Here?s why most monitors fail Nvidia?s ?G-Sync Compatible??testing,,
2019-05-01,Nvidia's Gaming Segment Is Greatest Risk if Trade Tensions ---,,
2019-05-01,Ubuntu 19-10 Puts Nvidia's Proprietary GPU Driver Right On The ISO,,
2019-05-01,NVDA: Is Nividia's (NVDA) stock a good buy at this price?,,
2019-05-01,Mobile variants of Nvidia's Quadro RTX GPUs revealed in ---,,
2019-05-01,Nvidia GeForce NOW is well ahead of Google Stadia & Microsoft xCloud in the cloud gaming race,,
2019-05-01,Top 25 AI chip companies: A macro step change inferred from ---,,
2019-05-01,Advantech's taking accelerated computing from the Cloud to ---,,
2019-05-01,AiThority Interview Series with Kimberly Powell VP ---,,
2019-05-01,NVIDIA Reportedly Preparing Turing RTX 20 Series Refresh To Counter AMD Radeon Navi GPUs ??Faster GDDR6 Memory Chips and Higher Clocks Expected,,
2019-05-01,"NVIDIA Ð°Ð½Ð¾Ð½?Ð¸?Ð¾Ð²Ð°Ð»Ð° Ð½Ð¾??Ð±?ÐºÐ¸ RTX Studio, Ð¿?ÐµÐ´Ð½Ð°Ð·Ð½Ð°?ÐµÐ½Ð½?Ðµ Ð´Ð»? ?Ð¾Ð·Ð´Ð°?ÐµÐ»ÐµÐ¹ ÐºÐ¾Ð½?ÐµÐ½?Ð°",,
2019-05-01,"AMD, Intel, Arm, and NVIDIA Put Their Chips on the Table at Computex 2019",,
2019-05-01,Running Clear Linux With NVIDIA's Proprietary Driver Stack,,
2019-05-01,"The NVIDIA Jetson Nano Developer Kit, a powerful SBC ---",,
2019-05-01,AMD Ryzen and Nvidia Max-Q working together: The Asus ---,,
2019-05-01,Linux-powered LattePanda And Nvidia GTX 1650 Make A Perfect Match,,
2019-05-01,"Nvidia, Microsoft and ASML Holdings Among Key Companies ---",,
2019-06-01,"Nvidia to work with Arm chips, deepening push into supercomputers",,
2019-06-01,"Nvidia Embraces Arm, Declares Intent to Accelerate All CPU ---",,
2019-06-01,Nvidia Makes Arm A Peer To X86 And Power For GPU Acceleration,,
2019-06-01,Volvo teams up with Nvidia to develop self-driving commercial and industrial trucks,,
2019-06-01,Volvo picks up Nvidia to assist with AI for self-driving vehicles,,
2019-06-01,Nvidia and Volvo join forces on driverless trucks to compete with Tesla,,
2019-06-01,NVIDIA 'Super' GPU leaks hint at not-so-super speed boosts,,
2019-06-01,Nvidia's SUPER lineup will include new RTX 2080 Ti and ---,,
2019-06-01,"Quake II RTX,' NVIDIA's Reimagining of PC Gaming Classic ---",,
2019-06-01,Nvidia Offers A Turnkey Supercomputer -- The DGX SuperPod,,
2019-06-01,Volvo chooses Nvidia Drive to develop self-driving trucks,,
2019-06-01,Nvidia to Produce Next-generation GPUs through Samsung's ---,,
2019-06-01,NVIDIA SHIELD TV may be back with a (slightly) new version,,
2019-06-01,No price cuts for the RTX 20 series as NVIDIA kills off all but ---,,
2019-06-01,Samsung unveils its first gaming monitor with NVIDIA's G-Sync,,
2019-06-01,Habana Labs Takes On Nvidia With AI Chip Gaudi,,
2019-06-01,Nvidia RTX adoption slows down according to Steam hardware survey,,
2019-06-01,NVIDIA GeForce RTX 20 'Super' detailed specs leaked,,
2019-06-01,One Mellanox Director Is Buying Into Stock Weakness After the Nvidia Pact,,
2019-06-01,"AMD, Nvidia Are 2 Great Chip Stocks to Buy Now, Analyst Says",,
2019-06-01,Nvidia Built One of the Most Powerful AI Supercomputers in 3 ---,,
2019-06-01,AMD Radeon Pro Vega II Duo displaces the NVIDIA Titan RTX ---,,
2019-06-01,"Nvidia is a 'no-brainer' buy if the chipmaker crunch persists, expert says",,
2019-06-01,Samsung Launches Notebook 7 Force with Nvidia GTX 1650 Graphics,,
2019-06-01,Rumored Nvidia Super graphics card prices should lead to ---,,
2019-06-01,"NVIDIA?s Ampere GPU Launching In 2020, Will Be Based On Samsung?s 7nm EUV Process",,
2019-06-01,The NVIDIA SHIELD Android TV may get refreshed with a newer Tegra X1,,
2019-06-01,Nvidia's new 9-4-petaflop supercomputer aims to help train self-driving cars,,
2019-06-01,Volvo and Nvidia partner on self-driving trucks - Business Insider,,
2019-06-01,Nvidia GeForce RTX Super series rumoured to arrive in mid July - Graphics - News,,
2019-06-01,New Nvidia Shield may support Google Stadia at launch,,
2019-06-01,New report suggests Nvidia RTX Super graphics cards will take on AMD's RX 5700 series,,
2019-06-01,Simplifying NVIDIA GPU Driver Deployment on Red Hat Linux,,
2019-06-01,Nvidia to release two new Turing-based high-end graphics ---,,
2019-06-01,Nvidia's next gen Ampere GPUs to get 7 nm Samsung ---,,
2019-06-01,How to lower your graphics card temperature,,
2019-06-01,"Nvidia GeForce RTX ?Super??Series to Reportedly Launch Soon, GeForce RTX 20 Series Price Cuts Rumoure---",,
2019-06-01,"US Cuts Off Intel, AMD, Nvidia From Selling To Chinese HPC ---",,
2019-06-01,Nvidia GeForce RTX ?Super??GPUs rumored to appear at E3,,
2019-06-01,Here?s What Hedge Funds Think About NVIDIA Corporation (NVDA),,
2019-06-01,Why NVIDIA Stock Sank 25-2% in May,,
2019-06-01,NVIDIA partnering with Activision to bring Real-Time Raytracing to Call of Duty: Modern Warfare on PC,,
2019-06-01,Why Jim Cramer Is Keeping a Close Eye on Nvidia,,
2019-06-01,NVIDIA Dominates The Market For Cloud AI Accelerators More Than You Think,,
2019-06-01,"Nvidia, Volvo forge partnership for AV trucks",,
2019-06-01,NVIDIA Bundles GTX Series 10 GPUs with free copy of ---,,
2019-06-01,"Exclusive: NVIDIA RTX Super Graphics Cards Pricing, RTX 2080 SUPER $799 MSRP, RTX 2070 SUPER $599 MSRP and RTX 2060 SUPER for $429 MSRP",,
2019-06-01,Altitude Angel named Best Pitch at NVIDIA GPU Ventures ?Scaling AI Startups??Panel,,
2019-06-01,Nvidia GeForce GTX 1650 benchmarks: chronic underperformer,,
2019-06-01,"TechBytes with Neil Trevett, Vice President at NVIDIA",,
2019-06-01,Despite Nvidia?s GFE fix security experts say it?s still ?a good idea to simply uninstall??,,
2019-06-01,Supermicro steps up with NVIDIA EGX for AI on the Edge,,
2019-06-01,Updated: Launch Month - NVIDIA Super is a GeForce RTX ---,,
2019-06-01,"Nvidia, Volvo stocks rise for third straight day following deal on self-driving commercial trucks",,
2019-06-01,"Update on NVIDIA RTX 2060 SUPER, RTX 2070 SUPER and RTX 2080 SUPER Launch Schedule",,
2019-06-01,Nvidia Created a Face Swapper for Pets That Learns From ---,,
2019-06-01,Nvidia is bundling Shadow of the Tomb Raider with remaining ---,,
2019-06-01,"Don?t Buy Nvidia Stock, ?Nervous??Analyst Says",,
2019-06-01,Free Cash Flow Makes Nvidia Stock a Great Buy on the Dip,,
2019-06-01,Please Don't Buy The Dip In Nvidia Or Other Chip Stocks,,
2019-06-01,Why Investors Should Be Interested in NVIDIA's DGX SuperPod,,
2019-06-01,Nvidia looks for new markets at Computex,,
2019-06-01,Nvidia's streaming software GeForce Now adds automatic highlight recording in select games,,
2019-06-01,CD PROJEKT RED and NVIDIA Partner to Bring Ray Tracing ---,,
2019-06-01,NVIDIA Why Would You Want to Work Here?,,
2019-06-01,NVIDIA's rumored GeForce RTX 2070 Ti begins to take shape,,
2019-06-01,NVIDIA EGX Spreads AI from Cloud to the Edge,,
2019-06-01,Where Does Nvidia Go In The Datacenter From Here?,,
2019-06-01,Lenovo Packs Nvidia Graphics Into ThinkPad P53s and P43s for Students,,
2019-06-01,Nvidia rumored to be working on Google Stadia support for the Shield,,
2019-06-01,Nvidia says it has offered anti-lag settings like AMD?s for ?more than a decade??,,
2019-06-01,Nvidia?s STEAL AI gives neural networks better computer vision,,
2019-06-01,Switch's next Tegra X1 looks set to deliver more performance and longer battery life,,
2019-06-01,"Karty GeForce RTX 2000 Super: Specifikace, ceny, foto, datum",,
2019-06-01,The aging Tegra X1: why Nvidia won't let go of its four-year old ---,,
2019-06-01,Here?s what creatives think of the new Mac Pro,,
2019-06-01,Lucid Vision Labs reveals embedded camera for NVIDIA ---,,
2019-06-01,NVIDIA RTX 2080 SUPER Pictured ??SUPER Series Will Be Announced On 2nd July,,
2019-06-01,Register Here For Deep Learning Workshop: Get Started With ---,,
2019-06-01,Asus Trade Up Your Graphics program could make upgrading your graphics card more affordable,,
2019-06-01,Amazing Site Uses AI to Turn Your Scribbles into Lovely Landscapes,,
2019-06-01,Nvidia Jetson Robots Get A Head Start With Isaac Software ---,,
2019-06-01,Primeras imÃ¡genes de la RTX 2060 SUPER de Nvidia,,
2019-06-01,Guru3D-com Â» Downloads Â» GeForce 431-18 hotfix driver ---,,
2019-06-01,LG launches UltraGear Nano IPS 1ms GtG gaming monitors,,
2019-06-01,Acer updates the Predator Orion 5000 and Orion 9000 desktops with Nvidia GeForce RTX cards and more,,
2019-06-01,Donkey Kong Country Returns is coming to the NVIDIA Shield,,
2019-06-01,How computer vision powered by Nvidia helped Winnow tackle food waste,,
2019-06-01,Advantech Teams With Nvidia on Industrial Artificial Intelligence,,
2019-06-01,?Ð±Ð·Ð¾? Ð²Ð¸Ð´ÐµÐ¾ÐºÐ°??? MSI GeForce GTX 1650 GAMING X ---,,
2019-06-01,NVIDIA regala Shadow of the Tomb Raider al comprar tarjetas GTX,,
2019-06-01,Palestinian contractors poised for riches from Israeli tech firm's takeover,,
2019-06-01,Nvidia and Intel's Mobileye Both Continue Racking Up Autonomous Driving Deals,,
2019-06-01,Cyberpunk 2077 will include NVIDIA RTX support,,
2019-07-01,Nvidia reveals new line of ?Super??GeForce RTX graphics cards,,
2019-07-01,Nvidia?s RTX GPUs get a speed boost with the new Super series,,
2019-07-01,"Nvidia's GeForce RTX Super line boosts 2060, 2070 and 2080 for same $$",,
2019-07-01,Nvidia confirms plan to produce next-generation GPUs through Samsung,,
2019-07-01,Nvidia Shield TV finally gets Android 9 Pie and much more in ---,,
2019-07-01,NVIDIA?s GeForce RTX GPUs are now even better for creative types,,
2019-07-01,AMD Leapfrogs NVIDIA for the First Time in Years,,
2019-07-01,Nvidia RTX 2080 Super hands-on: The result when AMD is out of striking distance,,
2019-07-01,Nvidia recreates the Apollo 11 landing with real-time ray tracing,,
2019-07-01,NVIDIA RTX 2060 Super and 2070 Super review,,
2019-07-01,Nvidia GeForce RTX 2060 Super vs RTX 2060: how much has changed?,,
2019-07-01,NVIDIA GeForce RTX 2070 SUPER in NVLink Benchmarked,,
2019-07-01,Where NVIDIA and AMD Stand in the Graphics Card Market,,
2019-07-01,"Nvidia, Google Tie in Second MLPerf Training 'At-Scale' Round",,
2019-07-01,"Nvidia Research demos ""Prescription AR"" glasses",,
2019-07-01,"Equinix, Fujitsu Join Nvidia AI-Ready Data Center Program",,
2019-07-01,Here's Why Nvidia's GPU Business Could See A Slowdown In The Near Term,,
2019-07-01,New Nvidia Shield TV box shows up at FCC,,
2019-07-01,Nvidia's latest GPU driver adds support for the new GeForce RTX Super cards,,
2019-07-01,Nvidia GeForce RTX 2080 Super vs- Nvidia GeForce RTX ---,,
2019-07-01,Download this hotfix if Nvidia?s recent GPU driver made your mouse act wonky,,
2019-07-01,Release of an Nvidia GeForce RTX 2080 Ti SUPER graphics ---,,
2019-07-01,AMD Claims It Bluffed Nvidia Into Cutting GPU Prices,,
2019-07-01,AMD admits its Radeon RX 5700 series price cuts were a trap for Nvidia,,
2019-07-01,New NVIDIA SHIELD Android TV console gets certified by the FCC,,
2019-07-01,Nvidia launches a framerate capture tool for easy GPU benchmarking,,
2019-07-01,These are the best Nvidia GPU Amazon Prime Day deals we've found,,
2019-07-01,Nvidia Will Team Up With Samsung For 7nm GPU Technology,,
2019-07-01,Nvidia claims a 50 percent framerate uplift in Monster Hunter: World with DLSS,,
2019-07-01,Nvidia boasts of 50 per cent FPS boost in Monster Hunter: World,,
2019-07-01,"Nvidia?s DLSS gets a cool new trick, and makes Monster Hunter: World far smoother",,
2019-07-01,This Is What You Need to Know Before Investing in Nvidia Stock,,
2019-07-01,How Will Nvidia Stock Hold Up Amid Tough Competition From AMD?,,
2019-07-01,7nm Nvidia GPUs could come in 2020 through partnership with Samsung,,
2019-07-01,"Nvidia Stock Will Rebound After Brutal Stretch, Parnassus Portfolio Manager Says",,
2019-07-01,Google and NVIDIA Break MLPerf Records,,
2019-07-01,NVIDIA Adds Rekor Systems to Metropolis Software Partner ---,,
2019-07-01,"NVIDIA Released The Geforce RTX 2080 Super, But Is It Really Worth The Price Tag?",,
2019-07-01,Nvidia scientist predicts first game to require a ray tracing GPU will ship in 2023,,
2019-07-01,Nvidia Stock Can and Will Go Much Higher,,
2019-07-01,NVIDIA expands DGX-Ready Data Center program globally,,
2019-07-01,The NVIDIA GeForce RTX 2080 SUPER falls well short of the ---,,
2019-07-01,"Nvidia Slides home with 8 AI Records, As Google Cloud Beats On-Premise System",,
2019-07-01,Make-A-Wish: Gamer Gets Dream Tour at Nvidia,,
2019-07-01,Guru3D-com Â» Downloads Â» GeForce 431-36 WHQL driver ---,,
2019-07-01,NVIDIA: first AAA game to REQUIRE ray tracing drops in 2023,,
2019-07-01,Oregon State University Accelerates AI research with Nvidia ---,,
2019-07-01,NVIDIA GeForce RTX 2080 Super Grafikkarte - Benchmarks ---,,
2019-07-01,Wolfenstein: Youngblood will initially launch without Nvidia RTX support,,
2019-07-01,AMD RX 5700 vs- Nvidia RTX 2060 Super review: the competition is heating up,,
2019-07-01,Nvidia Chip Takes Deep Learning to the Extremes,,
2019-07-01,NVIDIA and VJTI Mumbai Partner to Accelerate R&D at the Institute?s Business Incubator,,
2019-07-01,Is It Time to Buy Nvidia Stock?,,
2019-07-01,NVIDIA DGX-Ready Program Goes Global,,
2019-07-01,NVIDIA Stock Could Reward Timely Short Sales,,
2019-07-01,Ubuntu Will Make it Easier to Install Nvidia Drivers,,
